rank,candidate_id,x_sink,x_junction,y_junction,trunk_to_branch_width_ratio,resolution,design_hash_64,transferred_design_hash,material_fraction,scenario_A_peak,scenario_B_peak,scenario_C_peak,worst_peak,average_peak,maximum_residual,wall_seconds
14064,tree_xs_0p550_xj_0p350_yj_0p575_r_1p00,0.55,0.35,0.575,1.0,64,1b4ea7add0348580c3159c98f046d1ee4e55909d319ee04b42b3f7b177f939b4,1b4ea7add0348580c3159c98f046d1ee4e55909d319ee04b42b3f7b177f939b4,0.25,0.15878820037211938,0.16767369490355974,0.195409360826664,0.195409360826664,0.1739570853674477,6.709363913848789e-13,0.02197889999661129
14065,tree_xs_0p350_xj_0p475_yj_0p150_r_1p50,0.35,0.475,0.15,1.5,64,288a653b8c014b9d2d7a67961a2271a8825b56d3d9cfa1d0cdec3f2edb33227a,288a653b8c014b9d2d7a67961a2271a8825b56d3d9cfa1d0cdec3f2edb33227a,0.25,0.1576082961378831,0.19154918834815463,0.19541002478735828,0.19541002478735828,0.18152250309113202,4.925410357796328e-13,0.016197399992961437
14066,tree_xs_0p650_xj_0p525_yj_0p150_r_1p50,0.65,0.525,0.15,1.5,64,7ce9ed20b1b8237ad1cf50e1428543d197d3a9158c12b5195317bef125104b02,7ce9ed20b1b8237ad1cf50e1428543d197d3a9158c12b5195317bef125104b02,0.25,0.15760829613788496,0.1954100247873606,0.1915491883481547,0.1954100247873606,0.1815225030911334,4.652920914879258e-13,0.022784700006013736
14067,tree_xs_0p500_xj_0p575_yj_0p175_r_1p25,0.5,0.575,0.175,1.25,64,b2423de39185cbf1752550bfecb1a99a0a503262a880611077571e52ad366982,b2423de39185cbf1752550bfecb1a99a0a503262a880611077571e52ad366982,0.25,0.15792063819699023,0.19541124659795137,0.18536231010607096,0.19541124659795137,0.17956473163367084,5.29954350998365e-13,0.022663099996862
14068,tree_xs_0p500_xj_0p425_yj_0p175_r_1p25,0.5,0.425,0.175,1.25,64,3dd6f688cbdc552162d4a36679c8c5e3111b402447177befe52cd83697711007,3dd6f688cbdc552162d4a36679c8c5e3111b402447177befe52cd83697711007,0.25,0.15792063819699853,0.18536231010607576,0.1954112465979619,0.1954112465979619,0.17956473163367873,5.156168969518002e-13,0.021620600004098378
14069,tree_xs_0p375_xj_0p375_yj_0p400_r_2p00,0.375,0.375,0.4,2.0,64,e13e1d9d96e076ed5e2d09915741ff7cfd26c7f66cddd5e676ed84f381935b3a,e13e1d9d96e076ed5e2d09915741ff7cfd26c7f66cddd5e676ed84f381935b3a,0.25,0.14849658839076985,0.1687530301458478,0.19541555754743353,0.19541555754743353,0.17088839202801706,4.3821506223098616e-13,0.01746170000114944
14070,tree_xs_0p700_xj_0p675_yj_0p575_r_1p25,0.7,0.675,0.575,1.25,64,8ccb70f4030c40b83fc761c6d3c949b5aa574051194c628b72b7e09aa49eb52b,8ccb70f4030c40b83fc761c6d3c949b5aa574051194c628b72b7e09aa49eb52b,0.25,0.1540335531936228,0.19541577868538568,0.1523451936778894,0.19541577868538568,0.16726484185229928,5.729996562024301e-13,0.023712599999271333
14071,tree_xs_0p525_xj_0p475_yj_0p100_r_2p00,0.525,0.475,0.1,2.0,64,d4ad8666ffc7c6f26962c2b9e748cef8046e4e4e23f4e4f1fc9529f475357945,d4ad8666ffc7c6f26962c2b9e748cef8046e4e4e23f4e4f1fc9529f475357945,0.25,0.15367670152866308,0.1911217524812652,0.19541876885471082,0.19541876885471082,0.1800724076215464,4.2442741213849295e-13,0.022583699988899752
14072,tree_xs_0p475_xj_0p525_yj_0p100_r_2p00,0.475,0.525,0.1,2.0,64,5c303c776686f024e887ee065629149ea78f3f16ff91cd9b900023eab92282f3,5c303c776686f024e887ee065629149ea78f3f16ff91cd9b900023eab92282f3,0.25,0.15367670152866617,0.19541876885471512,0.19112175248126836,0.19541876885471512,0.18007240762154988,4.436712646637005e-13,0.022245900006964803
14073,tree_xs_0p700_xj_0p575_yj_0p575_r_0p75,0.7,0.575,0.575,0.75,64,7496710433dbcd073651fe5ae8cc4946e2fc8ef7c329c85915fcfeabb989092f,7496710433dbcd073651fe5ae8cc4946e2fc8ef7c329c85915fcfeabb989092f,0.25,0.16598143455889983,0.1954198378801427,0.1785137349050852,0.1954198378801427,0.17997166911470922,7.634412377795691e-13,0.02662170000257902
14074,tree_xs_0p300_xj_0p425_yj_0p575_r_0p75,0.3,0.425,0.575,0.75,64,b5852dcdf170fc931951988ea03009d49ba70c3a31a2e5e007e69fabf50841c5,b5852dcdf170fc931951988ea03009d49ba70c3a31a2e5e007e69fabf50841c5,0.25,0.16598143455890577,0.1785137349050916,0.19541983788014927,0.19541983788014927,0.17997166911471554,7.17726670502616e-13,0.014229000007617287
14075,tree_xs_0p375_xj_0p375_yj_0p200_r_1p50,0.375,0.375,0.2,1.5,64,b3f4337e516b3d55ee181eeaf33e05cb405f4994252f77535d0c56ad0f194b2f,b3f4337e516b3d55ee181eeaf33e05cb405f4994252f77535d0c56ad0f194b2f,0.25,0.15363999275102536,0.17718661472370179,0.1954209124958448,0.1954209124958448,0.17541583999019064,4.573770684270713e-13,0.01788870000746101
14076,tree_xs_0p575_xj_0p350_yj_0p600_r_1p25,0.575,0.35,0.6,1.25,64,27ea5351f81af0183c6bdea45897fa35199ecd03c4a1a4bbd27ad2f1f3de7d76,27ea5351f81af0183c6bdea45897fa35199ecd03c4a1a4bbd27ad2f1f3de7d76,0.25,0.1565766882488212,0.1637874260014795,0.19542166437216163,0.19542166437216163,0.1719285928741541,5.705310348597927e-13,0.024001900004805066
14077,tree_xs_0p650_xj_0p575_yj_0p350_r_0p75,0.65,0.575,0.35,0.75,64,aae4412410b56611eaef66b594fffb627cbf1b22c6dd4c58a6bc00fce5b3d058,aae4412410b56611eaef66b594fffb627cbf1b22c6dd4c58a6bc00fce5b3d058,0.25,0.1668771612673621,0.19542263306767213,0.18546356145200757,0.19542263306767213,0.18258778526234729,7.09702286191645e-13,0.023196900001494214
14078,tree_xs_0p350_xj_0p425_yj_0p350_r_0p75,0.35,0.425,0.35,0.75,64,bfa24eb2ca51ebb596dc6374acc8d05c4bac5ef183962896c0a7890a492b4924,bfa24eb2ca51ebb596dc6374acc8d05c4bac5ef183962896c0a7890a492b4924,0.25,0.16687716126736282,0.1854635614520107,0.1954226330676725,0.1954226330676725,0.18258778526234867,6.810492886229203e-13,0.017037400000845082
14079,tree_xs_0p400_xj_0p550_yj_0p375_r_0p75,0.4,0.55,0.375,0.75,64,232b365fb6856f0e2347894d0d12caa8e524b868397c3fdb16a2788fb88fc79c,232b365fb6856f0e2347894d0d12caa8e524b868397c3fdb16a2788fb88fc79c,0.25,0.1686209343258709,0.1954230847438745,0.19063449624157022,0.1954230847438745,0.18489283843710522,7.187524547984969e-13,0.019721199991181493
14080,tree_xs_0p600_xj_0p450_yj_0p375_r_0p75,0.6,0.45,0.375,0.75,64,ceb25170a18dd3c36aa593d9d1a3c92657132b8159e677ef8a254c3d56fb31dd,ceb25170a18dd3c36aa593d9d1a3c92657132b8159e677ef8a254c3d56fb31dd,0.25,0.16862093432587755,0.19063449624157844,0.19542308474388134,0.19542308474388134,0.18489283843711246,6.934781015758656e-13,0.021950700000161305
14081,tree_xs_0p625_xj_0p675_yj_0p425_r_1p00,0.625,0.675,0.425,1.0,64,9afaf3473af9e2beeb0cadd76bb09373615cc93a81f5877cbf17bf4d66a74e1e,9afaf3473af9e2beeb0cadd76bb09373615cc93a81f5877cbf17bf4d66a74e1e,0.25,0.15932835188356778,0.19542966669961526,0.16519461686871678,0.19542966669961526,0.17331754515063325,6.203217563856895e-13,0.022220099999685772
14082,tree_xs_0p375_xj_0p325_yj_0p425_r_1p00,0.375,0.325,0.425,1.0,64,49a4b9746d945bedd9bcae0e7180b081fac56e08ec573ea577349710a0830ae9,49a4b9746d945bedd9bcae0e7180b081fac56e08ec573ea577349710a0830ae9,0.25,0.15932835188356836,0.16519461686871773,0.19542966669961592,0.19542966669961592,0.173317545150634,6.111766745165654e-13,0.016383900001528673
14083,tree_xs_0p500_xj_0p600_yj_0p650_r_2p00,0.5,0.6,0.65,2.0,64,4fca426b047bc0de1649573b46ff9c814796b4ed35503137342fd966fd1785db,4fca426b047bc0de1649573b46ff9c814796b4ed35503137342fd966fd1785db,0.25,0.13990435330777565,0.19543390329642168,0.1607705782426222,0.19543390329642168,0.1653696116156065,4.712073298889597e-13,0.024895299997297116
14084,tree_xs_0p500_xj_0p400_yj_0p650_r_2p00,0.5,0.4,0.65,2.0,64,75d063317aa86f0ad8b99c2b471249b70dd6c25932f8719a45d7a68f49dc44bc,75d063317aa86f0ad8b99c2b471249b70dd6c25932f8719a45d7a68f49dc44bc,0.25,0.1399043533077773,0.16077057824262386,0.19543390329642266,0.19543390329642266,0.16536961161560793,4.821331596908119e-13,0.021140600001672283
14085,tree_xs_0p575_xj_0p625_yj_0p475_r_0p75,0.575,0.625,0.475,0.75,64,03f5d1e80a3d719fbb9ed4bfa1b8918d0cd6046c7a61a774eb993905c9fc31c8,03f5d1e80a3d719fbb9ed4bfa1b8918d0cd6046c7a61a774eb993905c9fc31c8,0.25,0.16523519181223129,0.19543548077934716,0.1753555944842668,0.19543548077934716,0.1786754223586151,7.144818546440794e-13,0.021728699997765943
14086,tree_xs_0p425_xj_0p450_yj_0p125_r_2p00,0.425,0.45,0.125,2.0,64,77e97de7d8f5973bebbce7dc201a844792cfc127eb94b5b5239cbcaf0db57b63,77e97de7d8f5973bebbce7dc201a844792cfc127eb94b5b5239cbcaf0db57b63,0.25,0.15385299154269835,0.1889873679009005,0.19543699845794096,0.19543699845794096,0.17942578596717995,4.2901547774022873e-13,0.019085400010226294
14087,tree_xs_0p575_xj_0p550_yj_0p125_r_2p00,0.575,0.55,0.125,2.0,64,fb1b202868d6d9a89c69368d47d3d718fa438d1546b8c935ffed6820e75c31e9,fb1b202868d6d9a89c69368d47d3d718fa438d1546b8c935ffed6820e75c31e9,0.25,0.15385299154269938,0.19543699845794407,0.18898736790090012,0.19543699845794407,0.17942578596718117,4.3456840678229423e-13,0.022723000001860783
14088,tree_xs_0p625_xj_0p450_yj_0p500_r_0p75,0.625,0.45,0.5,0.75,64,b2a60240ac9528128718e9e3c1f4ae22e6b5e268d36ef181203f35237b6ed175,b2a60240ac9528128718e9e3c1f4ae22e6b5e268d36ef181203f35237b6ed175,0.25,0.16919661574486541,0.18939460317806456,0.19544238321829555,0.19544238321829555,0.1846778673804085,7.720727707127024e-13,0.022958700006711297
14089,tree_xs_0p375_xj_0p550_yj_0p500_r_0p75,0.375,0.55,0.5,0.75,64,595fe6ca97ba710bad6b04105cc16764852598da315df08c76bf070660e7d51c,595fe6ca97ba710bad6b04105cc16764852598da315df08c76bf070660e7d51c,0.25,0.16919661574486863,0.1954423832182992,0.18939460317806714,0.1954423832182992,0.18467786738041167,7.2705064745816e-13,0.018114500009687617
14090,tree_xs_0p450_xj_0p525_yj_0p100_r_1p00,0.45,0.525,0.1,1.0,64,fffef123bb5cbaf35c524de4c3b2b74d9709b0fd6f2a9a32b81ee995a1933f29,fffef123bb5cbaf35c524de4c3b2b74d9709b0fd6f2a9a32b81ee995a1933f29,0.25,0.15907292659054015,0.19544402957617765,0.19231657796765395,0.19544402957617765,0.18227784471145725,5.048048938659513e-13,0.020368500001495704
14091,tree_xs_0p650_xj_0p650_yj_0p275_r_1p50,0.65,0.65,0.275,1.5,64,a0e64996918a1cc480b7ed658cbba03e48e1f6f8a1af9dcc35d1110c37eddd91,a0e64996918a1cc480b7ed658cbba03e48e1f6f8a1af9dcc35d1110c37eddd91,0.25,0.15390060476075526,0.19544498194395296,0.17211382647211104,0.19544498194395296,0.1738198043922731,4.810371489932462e-13,0.023784599994542077
14092,tree_xs_0p350_xj_0p350_yj_0p275_r_1p50,0.35,0.35,0.275,1.5,64,97bb01fe040991520c19e1a4188146bdb86335533a65043879ffced94bce9eea,97bb01fe040991520c19e1a4188146bdb86335533a65043879ffced94bce9eea,0.25,0.1539006047607656,0.17211382647211965,0.19544498194396584,0.19544498194396584,0.1738198043922837,4.830858010647676e-13,0.01695330000075046
14093,tree_xs_0p425_xj_0p600_yj_0p525_r_2p00,0.425,0.6,0.525,2.0,64,559cc49e553aa1b25335760e6ef20e26618fda13109ad07ee9f8b240009eb672,559cc49e553aa1b25335760e6ef20e26618fda13109ad07ee9f8b240009eb672,0.25,0.14788992811895776,0.1954471817647224,0.17253417314523672,0.1954471817647224,0.17195709434297232,4.2872014944649445e-13,0.01936399999249261
14094,tree_xs_0p575_xj_0p400_yj_0p525_r_2p00,0.575,0.4,0.525,2.0,64,4ec539b802889751478318d16d32a428429777f549d7f672c8508fd9b22ccd50,4ec539b802889751478318d16d32a428429777f549d7f672c8508fd9b22ccd50,0.25,0.14788992811895976,0.1725341731452387,0.19544718176472453,0.19544718176472453,0.17195709434297432,4.217346386882882e-13,0.022983000002568588
14095,tree_xs_0p575_xj_0p500_yj_0p100_r_2p00,0.575,0.5,0.1,2.0,64,9d87cf2d6f0429e9c0c6866a3a56a0b1cda83a47eb249f348d3116392b3b56ab,9d87cf2d6f0429e9c0c6866a3a56a0b1cda83a47eb249f348d3116392b3b56ab,0.25,0.15512984544834646,0.19545087249846144,0.19521946315175323,0.19545087249846144,0.18193339369952036,4.3143865141337364e-13,0.02190550000523217
14096,tree_xs_0p425_xj_0p500_yj_0p100_r_2p00,0.425,0.5,0.1,2.0,64,f9d65201261da0f83e9f6c705f525a4c47aece202e52d4a3116410ea12f2801d,f9d65201261da0f83e9f6c705f525a4c47aece202e52d4a3116410ea12f2801d,0.25,0.15512984544834738,0.1952194631517545,0.19545087249846269,0.19545087249846269,0.18193339369952152,4.329230517208015e-13,0.019110699999146163
14097,tree_xs_0p325_xj_0p325_yj_0p300_r_1p25,0.325,0.325,0.3,1.25,64,326559ab20f9149d7f841e368928f3105a513fac4b0ca4aaad3ac1bde14bd278,326559ab20f9149d7f841e368928f3105a513fac4b0ca4aaad3ac1bde14bd278,0.25,0.15619156289668593,0.16929688999869794,0.19545187172789735,0.19545187172789735,0.17364677487442706,5.453473070806794e-13,0.015955099996062927
14098,tree_xs_0p675_xj_0p675_yj_0p300_r_1p25,0.675,0.675,0.3,1.25,64,a1a852cced2a6ecd8403897304584adf569413cf8876ddadd9dce496d7e782c7,a1a852cced2a6ecd8403897304584adf569413cf8876ddadd9dce496d7e782c7,0.25,0.15619156289668892,0.19545187172789927,0.1692968899986991,0.19545187172789927,0.17364677487442912,5.85154331299172e-13,0.024634200002765283
14099,tree_xs_0p325_xj_0p525_yj_0p300_r_1p25,0.325,0.525,0.3,1.25,64,1991db40b7e2309c881b0eb4f9b1d4c49b05bb7a6d11adb8fae1b4d05ea58322,1991db40b7e2309c881b0eb4f9b1d4c49b05bb7a6d11adb8fae1b4d05ea58322,0.25,0.16294399126512704,0.1954528335285461,0.1937012823930414,0.1954528335285461,0.18403270239557154,5.665099560112171e-13,0.016264699996099807
14100,tree_xs_0p675_xj_0p475_yj_0p300_r_1p25,0.675,0.475,0.3,1.25,64,659a5f21d70b2c04f35c27db26a05ad9b56ea0e4215f59acd277f21479a1bf2a,659a5f21d70b2c04f35c27db26a05ad9b56ea0e4215f59acd277f21479a1bf2a,0.25,0.16294399126512965,0.19370128239304224,0.19545283352854834,0.19545283352854834,0.18403270239557343,5.585819165883354e-13,0.023946500004967675
14101,tree_xs_0p700_xj_0p525_yj_0p300_r_1p00,0.7,0.525,0.3,1.0,64,f2e28f07205a9b9dfe963cb5911951a0842251170705ba17524dbfb2a2203500,f2e28f07205a9b9dfe963cb5911951a0842251170705ba17524dbfb2a2203500,0.25,0.16560473533883055,0.19545564974145596,0.19207742181085005,0.19545564974145596,0.18437926896371218,6.385707490349112e-13,0.023076499986927956
14102,tree_xs_0p300_xj_0p475_yj_0p300_r_1p00,0.3,0.475,0.3,1.0,64,63e16c22119a4304579e0d0bf5a092bfdc2813b59b7d35755d050b3a50e0defc,63e16c22119a4304579e0d0bf5a092bfdc2813b59b7d35755d050b3a50e0defc,0.25,0.16560473533883058,0.19207742181085086,0.19545564974145613,0.19545564974145613,0.1843792689637125,6.187083126792026e-13,0.015177299996139482
14103,tree_xs_0p300_xj_0p325_yj_0p575_r_1p25,0.3,0.325,0.575,1.25,64,890b18b0c800ebf05c370c824e2280fe84a05c984b833347acc283eebac7fb61,890b18b0c800ebf05c370c824e2280fe84a05c984b833347acc283eebac7fb61,0.25,0.1540346504963615,0.15219303953769822,0.1954609185825293,0.1954609185825293,0.1672295362055297,5.816107497858529e-13,0.015019099999335594
14104,tree_xs_0p650_xj_0p575_yj_0p375_r_0p75,0.65,0.575,0.375,0.75,64,3a8c8e55fca2f0247900cc1fc8e76f5f2f22e30b7b0e3691400597e535d4a213,3a8c8e55fca2f0247900cc1fc8e76f5f2f22e30b7b0e3691400597e535d4a213,0.25,0.16722692991747576,0.1954616897502842,0.18439270469659091,0.1954616897502842,0.1823604414547836,7.120276936010519e-13,0.023126500003854744
14105,tree_xs_0p350_xj_0p425_yj_0p375_r_0p75,0.35,0.425,0.375,0.75,64,163fefb4301d1cfd17412a43835ba199fb36ef711e1b1c784c47fdfe400765f1,163fefb4301d1cfd17412a43835ba199fb36ef711e1b1c784c47fdfe400765f1,0.25,0.16722692991748278,0.1843927046965975,0.1954616897502914,0.1954616897502914,0.18236044145479058,6.983471224509188e-13,0.016761000006226823
14106,tree_xs_0p600_xj_0p425_yj_0p550_r_0p75,0.6,0.425,0.55,0.75,64,5bbdaa59cf6242155ab3bc92bff0f0696ae024565b380a3246560a0159b97bd0,5bbdaa59cf6242155ab3bc92bff0f0696ae024565b380a3246560a0159b97bd0,0.25,0.16760310921797947,0.1853547050722835,0.19546197107157354,0.19546197107157354,0.18280659512061215,7.451712043602325e-13,0.025918400002410635
14107,tree_xs_0p400_xj_0p575_yj_0p550_r_0p75,0.4,0.575,0.55,0.75,64,44ed758b3e4d7170a906a43086b4e3af8fe1e63d9165d1d02353acd9afc02b1d,44ed758b3e4d7170a906a43086b4e3af8fe1e63d9165d1d02353acd9afc02b1d,0.25,0.16760310921798416,0.1954619710715778,0.1853547050722879,0.1954619710715778,0.18280659512061662,7.152132365326172e-13,0.018849199987016618
14108,tree_xs_0p300_xj_0p400_yj_0p400_r_2p00,0.3,0.4,0.4,2.0,64,9600a8b99cb7c783b2146098bdaddc7f5ec5e20d83e5aee9eaf1d4b06b4f662b,9600a8b99cb7c783b2146098bdaddc7f5ec5e20d83e5aee9eaf1d4b06b4f662b,0.25,0.15005844237012875,0.1720234562084826,0.19546458968347713,0.19546458968347713,0.17251549608736283,4.523259012386141e-13,0.015251999997417443
14109,tree_xs_0p550_xj_0p475_yj_0p250_r_0p75,0.55,0.475,0.25,0.75,64,e5e98bbe5d4a2783226d555d597966dfb3467e17685607d1f2a98d820040541a,e5e98bbe5d4a2783226d555d597966dfb3467e17685607d1f2a98d820040541a,0.25,0.16653671690450186,0.19188802638898703,0.19546552627199865,0.19546552627199865,0.1846300898551625,6.500472189019639e-13,0.023012799996649846
14110,tree_xs_0p450_xj_0p525_yj_0p250_r_0p75,0.45,0.525,0.25,0.75,64,12f4ee744b20e88c3e06786c069d0416c1a2b07a93963d0eddcc2adf63e87252,12f4ee744b20e88c3e06786c069d0416c1a2b07a93963d0eddcc2adf63e87252,0.25,0.16653671690450464,0.19546552627200128,0.1918880263889908,0.19546552627200128,0.18463008985516557,7.146680280623963e-13,0.023937599995406345
14111,tree_xs_0p700_xj_0p675_yj_0p450_r_1p50,0.7,0.675,0.45,1.5,64,ac3e6f804cd08b3dabb8466256885cd26683527a584543eef57e91030d6f5443,ac3e6f804cd08b3dabb8466256885cd26683527a584543eef57e91030d6f5443,0.25,0.15268661729702565,0.1954674875600376,0.1601798762339735,0.1954674875600376,0.16944466036367892,5.538479465761887e-13,0.023450599997886457
14112,tree_xs_0p300_xj_0p325_yj_0p450_r_1p50,0.3,0.325,0.45,1.5,64,a585bc607d8a54eafb9801a80c8ddf5222d68257777c8b4e5586c291301f2a80,a585bc607d8a54eafb9801a80c8ddf5222d68257777c8b4e5586c291301f2a80,0.25,0.15268661729703045,0.16017987623397362,0.19546748756004423,0.19546748756004423,0.16944466036368278,5.439345204582256e-13,0.014864199998555705
14113,tree_xs_0p650_xj_0p650_yj_0p250_r_1p25,0.65,0.65,0.25,1.25,64,cd804b7219464bee8f73bf0375a2932ce0e031c2f185c1d6651f6c3209414b66,cd804b7219464bee8f73bf0375a2932ce0e031c2f185c1d6651f6c3209414b66,0.25,0.15678376141764583,0.1954682311572312,0.1744552692406934,0.1954682311572312,0.17556908727185683,5.192072557886771e-13,0.02275799999188166
14114,tree_xs_0p350_xj_0p350_yj_0p250_r_1p25,0.35,0.35,0.25,1.25,64,8ddcccece0bf9e766081a1f64a8ec4d42e6fa1e521e171349618bda3ab570b34,8ddcccece0bf9e766081a1f64a8ec4d42e6fa1e521e171349618bda3ab570b34,0.25,0.15678376141765274,0.1744552692406982,0.1954682311572406,0.1954682311572406,0.17556908727186382,5.458053301360387e-13,0.018129800009774044
14115,tree_xs_0p475_xj_0p600_yj_0p625_r_0p75,0.475,0.6,0.625,0.75,64,4905aa619575a51daa053d520114c3d3c8aad574bb586d9685bcbb6bbfd5f9b8,4905aa619575a51daa053d520114c3d3c8aad574bb586d9685bcbb6bbfd5f9b8,0.25,0.1648795837891379,0.1954692008141877,0.17808072472059897,0.1954692008141877,0.17947650310797483,7.151173757262412e-13,0.018698800005950034
14116,tree_xs_0p400_xj_0p600_yj_0p400_r_1p50,0.4,0.6,0.4,1.5,64,824b88ca7853160b9803b9171e0aeeaf2f156782c88dd98a41690d2e1e8d07de,824b88ca7853160b9803b9171e0aeeaf2f156782c88dd98a41690d2e1e8d07de,0.25,0.15595673010634517,0.19546920205819604,0.17765249646574383,0.19546920205819604,0.17635947621009498,5.485393470421446e-13,0.020260099990991876
14117,tree_xs_0p600_xj_0p400_yj_0p400_r_1p50,0.6,0.4,0.4,1.5,64,8602ad56b77b77e06d89c270b7899be4f27cddc7a2964f512324794c8f5c05c6,8602ad56b77b77e06d89c270b7899be4f27cddc7a2964f512324794c8f5c05c6,0.25,0.15595673010635006,0.1776524964657517,0.19546920205820145,0.19546920205820145,0.17635947621010106,5.665401005187452e-13,0.023057800004607998
14118,tree_xs_0p625_xj_0p550_yj_0p300_r_0p75,0.625,0.55,0.3,0.75,64,d09561d4fee92736d53b9dcbb2c1ed774a2ae5ce603afffe4efb74a83db6d165,d09561d4fee92736d53b9dcbb2c1ed774a2ae5ce603afffe4efb74a83db6d165,0.25,0.16843468228902167,0.19547194760795608,0.19048216380524177,0.19547194760795608,0.1847962645674065,6.91734408778498e-13,0.022757799990358762
14119,tree_xs_0p300_xj_0p400_yj_0p475_r_2p00,0.3,0.4,0.475,2.0,64,23c83a3d958b05d1a3cf6997e3fd40f7ebf46ef334d928cb1a5a7abd855f6d62,23c83a3d958b05d1a3cf6997e3fd40f7ebf46ef334d928cb1a5a7abd855f6d62,0.25,0.1474089877407889,0.1679503622642118,0.19547339639844294,0.19547339639844294,0.17027758213448121,4.493377823701423e-13,0.015263399996911176
14120,tree_xs_0p700_xj_0p600_yj_0p475_r_2p00,0.7,0.6,0.475,2.0,64,c90ba20871449fe602ff1fb3fd07ac64a0d4cbac8a7897c3128e3129fdcf2f62,c90ba20871449fe602ff1fb3fd07ac64a0d4cbac8a7897c3128e3129fdcf2f62,0.25,0.14740898774079036,0.19547339639844527,0.16795036226421356,0.19547339639844527,0.17027758213448307,4.3938119366394426e-13,0.02332629999727942
14121,tree_xs_0p500_xj_0p450_yj_0p150_r_2p00,0.5,0.45,0.15,2.0,64,5627637d47e3fa9945b087b8e19f605a9ee931ee5e3cf10acd7b0b42b5f3c21c,5627637d47e3fa9945b087b8e19f605a9ee931ee5e3cf10acd7b0b42b5f3c21c,0.25,0.15359054884315024,0.188590065827583,0.19548139078446575,0.19548139078446575,0.17922066848506635,4.277996828841499e-13,0.022715899991453625
14122,tree_xs_0p500_xj_0p550_yj_0p150_r_2p00,0.5,0.55,0.15,2.0,64,205b2d50e02f3d574d0f045032e0215174881778551851a367ba9d4286e445b8,205b2d50e02f3d574d0f045032e0215174881778551851a367ba9d4286e445b8,0.25,0.15359054884315249,0.19548139078447127,0.1885900658275842,0.19548139078447127,0.17922066848506932,4.154887986863911e-13,0.024483400004100986
14123,tree_xs_0p525_xj_0p600_yj_0p250_r_1p00,0.525,0.6,0.25,1.0,64,e4974dfb69fa2fbd676c708f9b2ebad380d7dd161269178d63030196526692da,e4974dfb69fa2fbd676c708f9b2ebad380d7dd161269178d63030196526692da,0.25,0.160563509549113,0.19548209343914405,0.1810500357344069,0.19548209343914405,0.17903187957422131,5.920972501713929e-13,0.021583599998848513
14124,tree_xs_0p475_xj_0p400_yj_0p250_r_1p00,0.475,0.4,0.25,1.0,64,fa19a7f8b7d0692a11c7d6049a73556082c6546d7ec1ab3876a520ae6ca5b460,fa19a7f8b7d0692a11c7d6049a73556082c6546d7ec1ab3876a520ae6ca5b460,0.25,0.16056350954911444,0.18105003573440856,0.19548209343914422,0.19548209343914422,0.1790318795742224,5.605838384075032e-13,0.02089259999047499
14125,tree_xs_0p575_xj_0p600_yj_0p125_r_1p50,0.575,0.6,0.125,1.5,64,3aa05b76c7b202e7864281e9b071a357e323a20eaf568a249a36233fb414dd0d,3aa05b76c7b202e7864281e9b071a357e323a20eaf568a249a36233fb414dd0d,0.25,0.15490101040824034,0.19548402833413975,0.18223154199904584,0.19548402833413975,0.17753886024714197,4.687971831114524e-13,0.022986700001638383
14126,tree_xs_0p400_xj_0p550_yj_0p350_r_2p00,0.4,0.55,0.35,2.0,64,f1cb5e5a53453289bfaf49d119fc761ed5c46870599101778a4c6d613df21a14,f1cb5e5a53453289bfaf49d119fc761ed5c46870599101778a4c6d613df21a14,0.25,0.15361680563260205,0.1954866147945799,0.18758315209688178,0.1954866147945799,0.1788955241746879,4.45471163719316e-13,0.019493800005875528
14127,tree_xs_0p600_xj_0p450_yj_0p350_r_2p00,0.6,0.45,0.35,2.0,64,76cc5bad37bda1c78a449a35cb816ac3a754e5ac4191babfe78f294bac9055fe,76cc5bad37bda1c78a449a35cb816ac3a754e5ac4191babfe78f294bac9055fe,0.25,0.15361680563260602,0.1875831520968883,0.19548661479458337,0.19548661479458337,0.17889552417469257,4.3258467874073796e-13,0.024890400003641844
